PERÍODO,EMPRESA,LOCALIDAD,PROVINCIA,INSUMO,"CUPO TOTAL ASIGNADO ","PRODUCCIÓN ","VENTAS TOTALES ","PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA (antes AXION ENERGY ARGENTINA S.A.)","PETROBRAS ARGENTINA S.A.","FOX PETROL S.A.","REFINERÍA DEL NORTE S.A.","SHELL ARGENTINA C.A.P.S.A.","YPF S.A.","ENERGÍA Y DERIVADOS DEL PETRÓLEO S.A.","OIL COMBUSTIBLES S.A.","TRAFIGURA ARGENTINA S.A.","REFI PAMPA S.A."
2015/06/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6740,"7150,979153506001","6460,947567909034","302,45","627,29",0,0,"1644,22","3183,83",0,"703,16",0,0
2015/06/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",4443,"6035,679090334807","4521,086544535692","773,11",0,0,0,"1483,35","1755,91",0,"508,72",0,0
2015/06/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2174,"3469,2861655085285","2262,779532533165",0,0,0,0,0,"2262,78",0,0,0,0
2015/06/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7310,"8328,427037271005","7498,193303853443","1117,99","182,03",0,"1535,93","1102,65","3050,45","34,39","474,74",0,0
2015/06/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6255,"7492,103600758054","6259,001895135818",0,0,0,0,0,6259,0,0,0,0
2015/06/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2133,"1914,087176247631","1910,2969046114972","1363,23",0,0,0,"401,77",0,0,"145,3",0,0
2015/06/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,10530,"12557,42261528743","10573,265950726469","2634,49","1275,15","77,35",0,"2000,76","4585,52",0,0,0,0
2015/06/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1223,0,"1282,236260265319",0,0,0,0,"813,23","469,01",0,0,0,0
2015/06/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4814,"5718,521794061908","4867,744788376501","1313,53",0,0,0,"509,07","2786,01",0,"259,13",0,0
2015/07/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,9874,"12277,296272899557","9821,806696146557","1948,21","507,9",0,0,"1583,52","5177,17","77,33","527,67",0,0
2015/07/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",3853,"8442,994314592546","3877,0056854074546",302,0,0,0,2694,881,0,0,0,0
2015/07/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1048,"1047,8458622867972","1091,181301326595",0,0,0,0,0,"1091,18",0,0,0,0
2015/07/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",1906,"3578,6355022109915","1912,6974099810488",0,0,0,0,0,"1912,7",0,0,0,0
2015/07/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2382,"3006,317119393557","2210,5748578648136","792,19","216,36",0,0,0,"1019,04",0,"182,99",0,0
2015/07/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,7043,"6453,56917245736","7052,836386607707",0,"632,81",0,0,"1901,15","3813,32",0,"705,56",0,0
2015/07/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",4506,"4524,7504737839545","4578,3449147188885","812,95",0,0,0,"1377,61","1957,59",0,"430,2",0,0
2015/07/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2033,"5018,761844598863","2124,2703727100443",0,0,0,0,0,"2124,27",0,0,0,0
2015/07/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7941,"8821,111813013265","7897,498420720151","1223,03","108,57",0,"1613,29","1027,78","3706,94",0,"217,89",0,0
2015/07/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6725,"6122,552116234997","6712,571067593178",0,0,0,0,0,"6712,57",0,0,0,0
2015/07/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",1789,"1762,4763108022742","1867,3404927353126","1325,33",0,0,0,"397,99",0,0,"144,03",0,0
2015/07/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,11004,"10106,87302590019","11077,094125078966","2329,88","1432,12","38,81",0,"2117,95","5158,33",0,0,0,0
2015/07/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1143,"2004,017687934302","1168,603916614024",0,0,0,0,"768,58","400,02",0,0,0,0
2015/07/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4892,"5700,454832596336","4863,234365129501","1258,12",0,0,0,"512,97","2872,96",0,"219,19",0,0
2015/08/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,9605,"12278,648136449778","9592,710044219835","2273,23","513,46",0,0,"1593,24","4741,36",0,"471,42",0,0
2015/08/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",3864,"7159,001895135819","3898,9892608970313",302,0,0,0,2681,916,0,0,0,0
2015/08/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1051,"1084,4093493367025","1052,5457991156034",0,0,0,0,0,"1052,55",0,0,0,0
2015/08/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",1911,"3036,4371446620344","1961,4908401768794",0,0,0,0,0,"1961,49",0,0,0,0
2015/08/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2389,"2848,3512318382814","1987,1130764371446","603,49","218,83",0,0,0,"1019,18",0,"145,62",0,0
2015/08/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6881,"7129,614655716993","6930,600126342388","301,57","630,69",0,0,"1640,48","3734,49",0,"623,37",0,0
2015/08/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",4923,"3818,445988629185","5060,972836386608","812,85",0,0,0,"1521,92","2253,99",0,"472,22",0,0
2015/08/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",1912,"4420,17687934302","2001,7182564750474",0,0,0,0,0,"2001,72",0,0,0,0
2015/08/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7697,"6771,459254579911","7071,282375236892","1025,1","105,9",0,"1538,36","1030,76","3113,1",0,"258,06",0,0
2015/08/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6521,"5794,061907770057","6524,320909665193",0,0,0,0,0,"6524,32",0,0,0,0
2015/08/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2000,"1532,5331648768163","1531,269740998105","980,42",0,0,0,"404,3",0,0,"146,57",0,0
2015/08/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,10751,"9849,27353126974","10755,123183828175","2441,77","1272,44","38,23",0,"2029,31","4973,37",0,0,0,0
2015/08/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1065,"2239,9241945672775","1056,7909033480735",0,0,0,0,"656,49","400,3",0,0,0,0
2015/08/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4778,"4640,290587492103","4778,3449147188885","1311,42",0,0,0,"504,78","2780,11",0,"182,03",0,0
2015/09/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,9946,"3866,102337334176","9964,358812381553","2364,35","506,53",0,0,"1696,53","4883,45",0,"513,51",0,0
2015/09/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4058,"8101,996209728363","4079,0018951358184",301,0,0,0,2859,919,0,0,0,0
2015/09/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",999,"1595,3632343651295","1020,3916614024005",0,0,0,0,0,"1020,39",0,0,0,0
2015/09/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",1910,"3047,125710675932","1960,5306380290588",0,0,0,0,0,"1960,53",0,0,0,0
2015/09/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2387,"3538,7365761212886","2433,1522425773846","794,25","219,38",0,0,0,"1200,13",0,"219,39",0,0
2015/09/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,7025,"7346,001263423878","7061,010739102969","496,35","479,82",0,0,"1645,96","3852,13",0,"586,75",0,0
2015/09/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",4980,"5283,600758054327","5320,8970309538845","813,28",0,0,0,"1812,34","2225,58",0,"469,69",0,0
2015/09/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",1930,"4656,487681617183","2011,269740998105",0,0,0,0,0,"2011,27",0,0,0,0
2015/09/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7957,"7809,7283638660765","8406,923562855338","785,32","553,15",0,"1586,49","1215,02","4012,19",0,"254,74",0,0
2015/09/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6564,"6386,60770688566","6584,965255843335",0,0,0,0,0,"6584,97",0,0,0,0
2015/09/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",1904,"1744,788376500316","1567,909033480733","1019,58",0,0,0,"403,03",0,0,"145,29",0,0
2015/09/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,10585,"12764,219835754895","10577,890082122552","2410,31","1160,71","38,55",0,"2057,99","4910,33",0,0,0,0
2015/09/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1145,"1974,744156664561","1121,5919140871763",0,0,0,0,"684,32","437,27",0,0,0,0
2015/09/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4774,"5028,351231838282","4797,864813644978","1306,15",0,0,0,"510,55","2762,7",0,"218,46",0,0
2015/10/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,10480,"13726,974099810486","10515,476942514213","2530,64","397,98",0,0,"2016,42","5097,92",0,"472,52",0,0
2015/10/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4210,"8439,001895135818","4239,001895135818",300,0,0,0,3018,921,0,0,0,0
2015/10/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1107,"1638,0416929879975","1137,5110549589388",0,0,0,0,0,"1137,51",0,0,0,0
2015/10/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",1948,"2934,2387871130763","1978,4965255843335",0,0,0,0,0,"1978,5",0,0,0,0
2015/10/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2515,"3465,811749842072","2515,0221099178775","832,38","219,03",0,0,0,"1317,08",0,"146,53",0,0
2015/10/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,7141,"7482,312065698042","7122,286797220468","306,87","512,8",0,0,"1821,91","3898,29",0,"582,41",0,0
2015/10/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",5188,"6646,860391661402","5140,277953253317","813,18",0,0,0,"1706,34","2186,53",0,"434,23",0,0
2015/10/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2041,"4247,934301958307","2073,3670246367656",0,0,0,0,0,"2073,37",0,0,0,0
2015/10/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",8385,"8300,555906506634","8362,476310802274","687,54","580,34",0,"1668,08","1216,89","3987,93",0,"221,68",0,0
2015/10/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6918,"7457,991156032849","6929,879974731522",0,0,0,0,0,"6929,88",0,0,0,0
2015/10/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2105,"1687,934301958307","1786,481364497789","1166,14",0,0,0,"510,42",0,0,"109,92",0,0
2015/10/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,11320,"13027,289955780165","11473,17751105496","2753,82","1086,89","38,24",0,"2356,89","5237,33",0,0,0,0
2015/10/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1207,"2137,8395451674037","1270,5874921036007",0,0,0,0,"834,31","436,27",0,0,0,0
2015/10/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5031,"4943,5375868603915","5032,507896399242",1386,0,0,0,"508,86","2921,9",0,"215,77",0,0
2015/11/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,10642,"11622,918509159825","10669,349336702466","2682,81","397,36",0,0,"1991,84","5154,42",0,"442,92",0,0
2015/11/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4342,"7108,9955780164255",4440,375,0,0,0,3145,920,0,0,0,0
2015/11/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1124,"805,9886291850917","1129,917877447884",0,0,0,0,0,"1129,92",0,0,0,0
2015/11/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2043,"2111,3581806696147","2089,3998736576123",0,0,0,0,0,"2089,4",0,0,0,0
2015/11/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2554,"3579,128237523689","2395,514845230575","866,71","219,36",0,0,0,"1163,79",0,"145,65",0,0
2015/11/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,7356,"6631,042324699937","7366,013897662666","451,57","509,37",0,0,"1702,84","4113,52",0,"588,72",0,0
2015/11/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",4969,"3994,857864813645","4742,299431459255","773,16",0,0,0,"1528,89","2043,25",0,397,0,0
2015/11/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2043,"3548,692356285534",2080,0,0,0,0,0,2080,0,0,0,0
2015/11/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7848,"8532,444725205307","7937,511054958939","967,93","545,62",0,"1762,11","1245,9","3268,57",0,"147,38",0,0
2015/11/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7024,"6492,73531269741","7042,324699936829",0,0,0,0,0,"7042,32",0,0,0,0
2015/11/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",1615,"1614,655716993051","1641,1876184459886","1023,37",0,0,0,"507,9",0,0,"109,92",0,0
2015/11/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,11492,"10243,537586860391","11490,006317119394","2718,58","1085,89","38,32",0,"1984,97","5662,25",0,0,0,0
2015/11/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1226,"1687,7195198989261","945,9380922299432",0,0,0,0,"583,27","362,67",0,0,0,0
2015/11/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5108,"5459,330385344284","5152,242577384713","1562,97",0,0,0,"510,9","2824,86",0,"253,51",0,0
2015/12/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12266,"10783,120656980418","12283,575489576755","2275,43","608,7",0,0,"2086,89","7274,68",0,"37,88",0,0
2015/12/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4794,"3706,999368288061","4796,993051168667",301,0,0,0,3575,921,0,0,0,0
2015/12/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1241,"1391,4466203411243","1233,3164876816172",0,0,0,0,0,"1233,32",0,0,0,0
2015/12/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2256,"3087,8458622867975","2292,495262160455",0,0,0,0,0,"2292,5",0,0,0,0
2015/12/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2820,"3571,4592545799114","2904,9399873657617","1664,43","107,69",0,0,0,"842,6",0,"290,21",0,0
2015/12/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,7200,"7492,103600758054","7142,147820593809","387,88","495,93",0,0,"1626,91","3894,47",0,"736,96",0,0
2015/12/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",6016,"4474,984207201516","4973,531269740998","656,51",0,0,0,"1883,5","1891,76",0,"541,76",0,0
2015/12/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2406,"481,3771320277953","2416,3739734680985",0,0,0,0,0,"2416,37",0,0,0,0
2015/12/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",9400,"8557,346809854707","9734,542008843968","1573,47","617,41",0,"1690,99","1545,27","3913,72",0,"393,68",0,0
2015/12/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,8095,"7879,974731522426","8074,542008843968",0,0,0,0,0,"8074,54",0,0,0,0
2015/12/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2359,"1634,870499052432","1810,486418193304","1086,54",0,0,0,"507,89",0,0,"216,05",0,0
2015/12/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12690,"12891,4718888187","12673,556538218574","2625,7","1158,46",0,0,"2307,39","6582,01",0,0,0,0
2015/12/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1137,"925,6096020214783","949,2987997473152",0,0,0,0,"582,29","367,01",0,0,0,0
2015/12/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5888,"5091,6993051168665","5885,407454200885","1445,91",0,0,0,"802,49","3276,1",0,"360,91",0,0
2016/01/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11849,"12350,031585596967","11848,692356285534","2531,55","641,35",0,0,"2011,63","6664,18",0,0,0,0
2016/01/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4152,0,"4167,9974731522425","299,002",0,0,0,3574,295,0,0,0,0
2016/01/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1251,"1420,1642451042324","1273,7839545167406",0,0,0,0,0,"1273,784",0,0,0,0
2016/01/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2275,"2506,8603916614024","2286,7466835123187",0,0,0,0,0,"2286,74",0,0,0,0
2016/01/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2454,"952,7605811749843","2491,408717624763","1400,518","218,37",0,0,0,"544,49",0,"328,03",0,0
2016/01/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,8190,"8224,523057485787","7924,510423246999","447,56","510,59",0,0,"1582,6405","4816,05",0,"567,6816",0,0
2016/01/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",6066,"5764,068224889451","5004,207201516108","655,199",0,0,0,"1697,7","2039,85",0,"611,45",0,0
2016/01/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2427,0,"2460,6317119393557",0,0,0,0,0,"2460,632",0,0,0,0
2016/01/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",8244,"9550,536955148453","9281,516108654454","1141,339","504,573",0,"1738,79","1204,28","4217,57",0,"474,96",0,0
2016/01/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7820,"6943,777637397347","6818,698673404928",0,0,0,0,0,"6818,69",0,0,0,0
2016/01/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2379,"1401,1370814908403","1367,0246367656348","713,43449",0,0,0,"403,03221",0,0,"250,16",0,0
2016/01/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12797,"12175,994946304485","12830,410612760583","2831,8635","1150,8",0,0,"2264,16","6583,59",0,0,0,0
2016/01/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1365,0,"1409,0840176879342",0,0,0,0,"937,802","471,282",0,0,0,0
2016/01/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4956,"5329,98104864182","4976,298168035376","1333,4933",0,0,"253,67","505,951","2883,16",0,0,0,0
2016/02/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11190,"10987,833228048012","11180,126342387872","2157,76","498,23",0,0,"2084,57","6439,57",0,0,0,0
2016/02/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4326,"5085,003158559697","4313,00063171194",298,0,0,0,3431,584,0,0,0,0
2016/02/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",576,"1241,9583070120025","1023,4238787113076",0,0,0,0,0,"1023,42",0,0,0,0
2016/02/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",1964,"1493,3670246367656","1988,3259633607076",0,0,0,0,0,"1988,32",0,0,0,0
2016/02/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2416,0,"2343,7776373973466","1357,3","219,71",0,0,0,"513,59",0,"253,18",0,0
2016/02/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,4940,"6971,0928616550855","4971,0598862918505","512,34","433,06",0,0,"1616,4","1691,37",0,"717,89",0,0
2016/02/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",5409,"5365,546430827542","5376,816171825648","694,63",0,0,0,"1593,27","2547,68",0,"541,24",0,0
2016/02/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",1909,0,"1983,4996841440304",0,0,0,0,0,"1983,5",0,0,0,0
2016/02/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",7999,"9487,315224257738","8615,691724573595","1399,03","495,64",0,"1559,33","1200,56","3490,92",0,"470,21",0,0
2016/02/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,6875,"6924,826279216677",6892,0,0,0,0,0,6892,0,0,0,0
2016/02/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2167,"1483,259633607075","1605,811749842072","852,81",0,0,0,"539,48",0,0,"213,52",0,0
2016/02/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12023,"11353,758686039166","12017,919898926091","2536,72","973,91",0,0,"1749,26","6758,03",0,0,0,0
2016/02/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1092,0,"906,9993682880606",0,0,0,0,"543,11","363,89",0,0,0,0
2016/02/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,4773,"4656,171825647505","4728,489955780165","1565,53",0,0,0,"472,04","2506,84",0,"184,08",0,0
2016/03/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12025,"13925,748578648136","12018,913455464308","2695,1105","544,13139",0,0,"2021,4529","6758,2185",0,0,0,0
2016/03/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4978,"2631,0044219835754","5005,003158559697","299,00189",0,0,0,"3827,9974","878,00379",0,0,0,0
2016/03/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",977,"1048,3259633607076","986,5192672141504",0,0,0,0,0,"986,51926",0,0,0,0
2016/03/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2397,0,"2403,6386607706886",0,0,0,0,0,"2403,6386",0,0,0,0
2016/03/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2500,"1736,9298799747314","2451,951989892609","1393,7586","183,47441",0,0,0,"582,66582",0,"292,05306",0,0
2016/03/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5775,"7184,371446620342","5786,349968414403","951,48452","499,10296",0,0,"1707,3025","1910,0947",0,"718,37018",0,0
2016/03/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",5333,"4883,537586860392","5014,857864813645","657,37207",0,0,0,"1880,897","2114,7062",0,"361,8825",0,0
